"ID","Sex","Grid","Year","julian","trial_id","Obs","docil","handlevent_year","Study","front","attack_rate","back","ln_attack_latency","ln_approach_latency","hole_rate","jump_rate","chew","still","hang","groom","walk","fecal","trial_life","trial_year"
1730,"M","AG","2009",214,NA,"SEM",10,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1730,"M","AG","2010",125,NA,"DSW",17,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1730,"M","AG","2010",144,NA,"CD",22,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1730,"M","AG","2010",146,NA,"DSW",16,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2410,"F","AG","2008",279,NA,"JD",21,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1733,"M","KL","2009",164,NA,"MNK",10,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1733,"M","KL","2009",180,"61853.61854.2009.180","SBS",29,6,"RWT",-23.5546153846154,-0.557692307692308,56.8578846153846,0.311710991966881,0.47748736240004,-1.73333333333333,0.228930817610057,-11.3662264150943,-17.0603773584905,-10.8424528301887,-1.50849056603774,-4.20641509433964,4,1,1
1736,"M","KL","2009",149,NA,"MNK",30,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1736,"M","KL","2009",160,"61869.61870.2009.160","RWT",17,7,"RWT",-35.5811764705882,-0.941176470588236,63.4932352941177,0.426234848152892,0.756752372098553,-1.30980392156863,-5.49019607843137,-5.99470588235294,33.2438235294118,-1.91823529411765,1.20529411764706,-18.5938235294118,2,1,1
1736,"M","KL","2009",165,NA,"MNK",30,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1736,"M","KL","2009",193,NA,"CUG",23,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1736,"M","KL","2009",217,NA,"MNK",30,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1736,"M","KL","2009",224,NA,"MNK",27,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1736,"M","KL","2010",66,NA,"FES",14,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1736,"M","KL","2010",92,NA,"CDS",30,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1736,"M","KL","2010",139,"61869.61870.2010.139","RWT",17,5,"RWT",-28.1802631578948,-0.410526315789475,-25.6631578947368,0.303164505735397,0.796949425219665,-1.36623376623377,-1.72294372294372,-6.61727272727273,-17.8037662337662,55.7216883116883,-4.06948051948052,-20.0501298701299,0,2,1
1736,"M","KL","2010",141,NA,"RWT",21,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1736,"M","KL","2010",143,NA,"RWT",24,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1736,"M","KL","2010",155,NA,"CD",30,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1736,"M","KL","2010",165,NA,"CD",27,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1736,"M","KL","2010",172,NA,"CD",27,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1736,"M","KL","2010",179,NA,"QF",28,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1737,"M","AG","2005",174,NA,"CLS",18,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1737,"M","AG","2005",192,"61916.47815.2005.192","ADI",18,16,"AKB",2.71358108108109,-0.315405405405405,-44.0402027027027,-0.602865588250377,-1.1867410788905,-0.729427609427611,-1.94114478114478,-3.00666666666667,34.4503703703704,-8.08283501683502,-0.93710437710438,-10.6043434343434,10.9,1,1
1737,"M","AG","2005",240,"61916.47815.2005.240","ADI",16,17,"AKB",-20.4764189189189,-0.515405405405405,55.9597972972973,0.308053947614373,0.682231007478127,-1.12942760942761,-3.14114478114478,-3.00666666666667,37.2103703703704,-2.42283501683502,0.58289562289562,-11.9243434343434,17,2,2
1737,"M","AG","2008",98,NA,"SNH",8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1737,"M","AG","2008",184,"61916.47815.2008.184","BJD",19,8,"RWT",37.8897368421052,-0.410526315789475,-21.6631578947368,0.303164505735397,0.293230690573873,-1.23290043290043,-1.72294372294372,-6.61727272727273,44.6662337662338,-11.9883116883117,-2.54948051948052,-16.1801298701299,11,3,1
1737,"M","AG","2008",188,"61916.47815.2008.188","BJD",26,10,"RWT",-5.59026315789483,-0.410526315789475,12.8668421052632,0.303164505735397,0.488644645020778,1.3004329004329,-2.38961038961039,-6.61727272727273,-7.61376623376624,-12.0083116883117,-0.689480519480518,21.3798701298701,5,4,2
1737,"M","AG","2008",207,NA,"JD",27,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1737,"M","AG","2009",180,NA,"SEM",17,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1737,"M","AG","2009",200,NA,"SEM",27,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1737,"M","AG","2009",224,"61916.47815.2009.224","SBS",23,8,"RWT",57.1497368421052,-0.410526315789475,-46.2631578947368,0.303164505735397,-1.11695100612209,-0.832900432900433,-1.85627705627706,-2.56727272727273,29.4062337662338,-7.47831168831169,1.39051948051948,-13.3701298701299,10,5,1
2411,"F","AG","2009",212,NA,"SEM",18,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2411,"F","AG","2010",74,NA,"CDS",18,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2411,"F","AG","2010",79,NA,"CDS",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2411,"F","AG","2010",95,NA,"DSW",10,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2411,"F","AG","2010",102,NA,"DSW",8,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2411,"F","AG","2010",115,NA,"SEM",17,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2411,"F","AG","2010",150,NA,"SNH",14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2411,"F","AG","2010",160,NA,"MBA",9,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2411,"F","AG","2010",188,NA,"MBA",10,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2411,"F","AG","2010",195,NA,"MM",9,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2411,"F","AG","2010",201,NA,"DSW",13,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2411,"F","AG","2010",218,NA,"DSW",11,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2411,"F","AG","2010",230,NA,"DSW",13,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2411,"F","AG","2011",61,NA,"MLL",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2412,"F","AG","2009",179,NA,"SEM",15,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2412,"F","AG","2009",212,NA,"SEM",19,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2412,"F","AG","2010",66,NA,"KAR",20,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2412,"F","AG","2010",78,NA,"CDS",6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2412,"F","AG","2010",79,NA,"CDS",16,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2412,"F","AG","2010",94,NA,"KAR",10,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2412,"F","AG","2010",113,NA,"JKS",19,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2412,"F","AG","2010",148,NA,"DSW",10,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2412,"F","AG","2010",177,NA,"MBA",6,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2412,"F","AG","2010",178,NA,"MBA",28,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2412,"F","AG","2010",188,NA,"MBA",11,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2412,"F","AG","2010",195,NA,"MM",6,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2412,"F","AG","2010",201,NA,"DSW",17,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2412,"F","AG","2010",220,NA,"DSW",13,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2412,"F","AG","2011",54,NA,"MLL",9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2413,"F","SU","2009",225,NA,"ASC",10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2413,"F","SU","2010",83,NA,"CDS",28,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2413,"F","SU","2010",103,NA,"DWA",21,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2413,"F","SU","2010",115,NA,"SEM",28,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2413,"F","SU","2010",131,NA,"DWA",21,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1739,"M","AG","2010",213,NA,"ASC",27,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1740,"M","AG","2010",73,NA,"FES",29,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1740,"M","AG","2010",87,NA,"DSW",30,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1740,"M","AG","2010",102,NA,"FES",26,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2414,"F","AG","2010",177,NA,"MBA",30,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1741,"M","AG","2008",214,NA,"JD",8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1741,"M","AG","2008",235,NA,"JD",17,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1741,"M","AG","2009",159,NA,"JMC",10,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1741,"M","AG","2009",199,NA,"SEM",10,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1741,"M","AG","2009",214,NA,"SEM",10,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1741,"M","AG","2010",72,NA,"DWA",28,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1741,"M","AG","2010",75,NA,"CDS",10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1741,"M","AG","2010",152,NA,"SNH",26,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1741,"M","AG","2010",155,NA,"MBA",16,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1741,"M","AG","2010",227,NA,"DSW",30,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2415,"F","AG","2005",226,NA,"CLS",28,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1742,"M","AG","2008",98,NA,"SNH",14,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1742,"M","AG","2008",208,NA,"JD",9,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1742,"M","AG","2008",214,NA,"JD",23,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1742,"M","AG","2008",279,NA,"JD",18,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2416,"F","AG","2008",184,"61975.60919.2008.184","BJD",7,14,"RWT",-27.4702631578948,-0.410526315789475,27.6368421052632,0.303164505735397,-1.09044112006239,0.500432900432901,-2.25627705627706,-6.61727272727273,21.4862337662338,-11.9683116883117,-4.92948051948052,2.27987012987014,0,1,1
2416,"F","AG","2008",207,NA,"JD",0,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2416,"F","AG","2009",187,NA,"SEM",2,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2416,"F","AG","2009",202,"61975.60919.2009.202","SBS",16,14,"RWT",-31.2042424242423,-0.478787878787866,64.3142424242422,0.247236866528061,0.662951470347377,0.0606060606060571,-3.59999999999999,-5.51969696969696,18.5984848484847,-6.31636363636365,-0.821818181818179,-0.192727272727208,18,2,1
2416,"F","AG","2010",74,NA,"CDS",13,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2416,"F","AG","2010",93,NA,"DSW",13,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2416,"F","AG","2010",99,NA,"DSW",8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2416,"F","AG","2010",155,NA,"MBA",10,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2416,"F","AG","2010",162,NA,"MBA",3,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1744,"M","AG","2009",181,NA,"SEM",23,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2417,"F","AG","2009",169,NA,"SEM",19,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2417,"F","AG","2009",185,NA,"SEM",15,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2417,"F","AG","2009",200,NA,"SEM",29,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2417,"F","AG","2009",217,NA,"SEM",22,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2417,"F","AG","2009",224,"61982.66913.2009.224","SBS",26,15,"RWT",58.3397368421052,2.38947368421052,-49.4831578947368,-0.348309969610238,-0.334013877048192,1.43376623376623,0.943722943722946,47.0027272727273,-41.2637662337662,-11.8583116883117,-3.42948051948052,4.96987012987013,17,1,1
2417,"F","AG","2010",90,NA,"DSW",20,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2417,"F","AG","2010",150,NA,"SNH",21,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2417,"F","AG","2010",174,NA,"MBA",21,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2417,"F","AG","2010",178,NA,"QF",17,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2417,"F","AG","2010",184,NA,"DSW",22,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2417,"F","AG","2010",201,NA,"DSW",14,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2417,"F","AG","2010",220,NA,"DSW",24,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1745,"M","AG","2009",196,NA,"SEM",18,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1745,"M","AG","2009",208,"61984.49352.2009.208","SBS",18,5,"RWT",-35.5811764705882,-0.941176470588236,-35.7767647058823,0.426234848152892,0.756752372098553,-2.37647058823529,-5.89019607843137,-6.34470588235294,-12.7061764705882,-7.94823529411765,-1.55470588235294,-24.2238235294118,20,1,1
1745,"M","AG","2009",214,NA,"SEM",8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1745,"M","AG","2009",225,NA,"SEM",10,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1746,"M","AG","2009",168,NA,"SEM",18,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1746,"M","AG","2009",202,NA,"SEM",20,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1746,"M","AG","2010",149,NA,"DSW",25,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1747,"M","AG","2009",199,NA,"SEM",18,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1747,"M","AG","2009",214,NA,"SEM",21,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1748,"M","AG","2008",203,NA,"JD",7,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1748,"M","AG","2008",212,NA,"JD",2,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1748,"M","AG","2008",215,NA,"JD",2,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1750,"M","AG","2009",199,NA,"SEM",27,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1750,"M","AG","2009",219,NA,"SEM",24,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1750,"M","AG","2009",226,NA,"SEM",23,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2418,"M","SU","2010",115,NA,"SEM",29,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2418,"M","SU","2010",130,NA,"AGH",25,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1753,"M","AG","2010",94,NA,"DSW",15,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1753,"M","AG","2010",103,NA,"DSW",8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1753,"M","AG","2010",131,NA,"DSW",9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1753,"M","AG","2010",144,NA,"CD",16,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1754,"M","KL","2008",52,NA,"AWK",27,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1754,"M","KL","2008",64,NA,"SNH",26,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1754,"M","KL","2008",77,NA,"SNH",30,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1754,"M","KL","2008",97,NA,"RWT",4,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1754,"M","KL","2008",98,NA,"AWK",4,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1754,"M","KL","2008",109,NA,"SNH",12,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1754,"M","KL","2008",117,NA,"AWK",8,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1754,"M","KL","2008",127,NA,"RWT",7,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1754,"M","KL","2008",131,"62045.65230.2008.131","AWK",24,15,"RWT",-11.489830753354,-1.52208274697439,-28.9078242799512,0.455916373170912,-1.27602479823552,-1.26701066391469,3.99487881915127,8.87301191481379,-11.9629615348533,14.979688713763,-0.516149169715723,10.4916664790318,22,1,1
1754,"M","KL","2008",200,NA,"JD",26,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1754,"M","KL","2008",281,NA,"JD",10,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1754,"M","KL","2009",149,"62045.65230.2009.149","JMC",21,4,"RWT",68.6457575757594,-0.478787878787913,-35.6757575757583,0.247236866528055,-1.69176338427941,-0.0727272727272,-1.99999999999984,13.6603030303036,-14.1515151515162,4.63363636363618,3.80818181818189,-0.222727272727387,11,2,1
1754,"M","KL","2009",165,NA,"MNK",12,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1754,"M","KL","2009",191,NA,"MNK",6,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1754,"M","KL","2009",212,NA,"MNK",15,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1754,"M","KL","2009",224,NA,"MNK",11,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1754,"M","KL","2009",247,NA,"DWA",30,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1754,"M","KL","2009",275,NA,"KAR",23,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1754,"M","KL","2010",81,NA,"FES",11,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1754,"M","KL","2010",96,NA,"DWA",26,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1754,"M","KL","2010",130,NA,"CD",29,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1755,"M","AG","2009",192,NA,"SEM",11,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1755,"M","AG","2009",226,NA,"SEM",7,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2419,"F","AG","2008",177,"62097.43879.2008.177","BJD",16,10,"RWT",-18.5746153846154,-0.557692307692308,-22.8521153846154,0.311710991966881,-0.850764151610224,1.06666666666667,-2.17106918238994,-7.84622641509435,29.9696226415095,-6.59245283018869,0.571509433962263,-4.68641509433964,0,1,1
2419,"F","AG","2008",203,NA,"JD",3,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2419,"F","AG","2009",129,NA,"JD",19,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2419,"F","AG","2009",163,"62097.43879.2009.163","JMC",13,14,"RWT",-31.2042424242423,-0.478787878787866,64.0142424242422,0.247236866528061,0.662951470347377,0.99393939393939,-2.53333333333332,-0.499696969696965,2.19848484848466,-3.16636363636365,-1.02181818181818,-1.05272727272721,4,2,1
2419,"F","AG","2009",189,NA,"SEM",15,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2419,"F","AG","2009",200,NA,"SEM",16,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2419,"F","AG","2009",225,NA,"SEM",14,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2419,"F","AG","2010",64,NA,"DWA",22,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2419,"F","AG","2010",68,NA,"LV",28,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2419,"F","AG","2010",75,NA,"CDS",13,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
550,"F","KL","2005",168,NA,"PAV",17,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
550,"F","KL","2005",176,NA,"QF",28,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
550,"F","KL","2005",179,NA,"MRG",17,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
550,"F","KL","2005",183,NA,"MAW",20,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
550,"F","KL","2005",190,NA,"ADI",20,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
550,"F","KL","2005",242,NA,"CLS",30,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
550,"F","KL","2005",258,NA,"ADI",11,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
550,"F","KL","2008",133,"62099.47227.2008.133","AWK",25,9,"RWT",42.6377962962963,0.690875420875417,-29.9223501683502,-1.75798694172454,-1.3602267946225,-1.0962962962963,-0.118204264870931,39.7098922558923,-19.2366464646465,-3.13706565656564,-1.92146632996632,2.75813468013467,7,1,1
550,"F","KL","2008",198,NA,"JD",23,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
